injected_el measured_el potential
1 1 -93792.4
1 2 -23994.9
1 3 534.081
2 1 755.697
2 2 -2.95234e+06
2 3 -4857.73
3 1 456.82
3 2 -30651.7
3 3 -1.01087e+06
