injected_el measured_el potential
1 1 1.30408
1 2 1.30408
1 3 1.30408
1 4 1.30408
1 5 1.30408
1 6 1.11726
1 7 1.09889
1 8 1.08504
1 9 1.07813
1 10 1.14591
1 11 1.14591
1 12 1.14591
1 13 1.14591
1 14 1.14591
1 15 1.10815
1 16 1.09296
1 17 1.08156
1 18 1.0768
1 19 1.11745
1 20 1.11745
1 21 1.11745
1 22 1.11745
1 23 1.11745
1 24 1.09625
1 25 1.08654
1 26 1.07821
1 27 1.07398
1 28 1.1001
1 29 1.1001
1 30 1.1001
1 31 1.1001
1 32 1.1001
1 33 1.08691
1 34 1.08015
1 35 1.0738
1 36 1.07061
1 37 1.14703
1 38 1.14703
1 39 1.14703
1 40 1.14703
1 41 1.14703
1 42 1.10533
1 43 1.0938
1 44 1.08391
1 45 1.07837
1 46 1.12821
1 47 1.12821
1 48 1.12821
1 49 1.12821
1 50 1.12821
1 51 1.10165
1 52 1.0911
1 53 1.08146
1 54 1.07717
1 55 1.11081
1 56 1.11081
1 57 1.11081
1 58 1.11081
1 59 1.11081
1 60 1.09416
1 61 1.08629
1 62 1.07843
1 63 1.07429
1 64 1.09705
1 65 1.09705
1 66 1.09705
1 67 1.09705
1 68 1.09705
1 69 1.08597
1 70 1.07987
1 71 1.07387
1 72 1.07081
1 73 1.11881
1 74 1.11881
1 75 1.11881
1 76 1.11881
1 77 1.11881
1 78 1.0951
1 79 1.08749
1 80 1.0809
1 81 1.07641
1 82 1.11101
1 83 1.11101
1 84 1.11101
1 85 1.11101
1 86 1.11101
1 87 1.09325
1 88 1.08633
1 89 1.07932
1 90 1.0754
1 91 1.10102
1 92 1.10102
1 93 1.10102
1 94 1.10102
1 95 1.10102
1 96 1.08953
1 97 1.08317
1 98 1.07649
1 99 1.07275
1 100 1.09125
1 101 1.09125
1 102 1.09125
1 103 1.09125
1 104 1.09125
1 105 1.08231
1 106 1.07727
1 107 1.07216
1 108 1.0695
1 109 1.10134
1 110 1.10134
1 111 1.10134
1 112 1.10134
1 113 1.10134
1 114 1.08642
1 115 1.08167
1 116 1.07679
1 117 1.07311
1 118 1.09711
1 119 1.09711
1 120 1.09711
1 121 1.09711
1 122 1.09711
1 123 1.08485
1 124 1.08051
1 125 1.07566
1 126 1.07225
1 127 1.09106
1 128 1.09106
1 129 1.09106
1 130 1.09106
1 131 1.09106
1 132 1.08248
1 133 1.0781
1 134 1.07311
1 135 1.07
1 136 1.0843
1 137 1.0843
1 138 1.0843
1 139 1.0843
1 140 1.0843
1 141 1.0772
1 142 1.07335
1 143 1.06928
1 144 1.06712
2 1 1.30408
2 2 1.30408
2 3 1.30408
2 4 1.30408
2 5 1.30408
2 6 1.11726
2 7 1.09889
2 8 1.08504
2 9 1.07813
2 10 1.14591
2 11 1.14591
2 12 1.14591
2 13 1.14591
2 14 1.14591
2 15 1.10815
2 16 1.09296
2 17 1.08156
2 18 1.0768
2 19 1.11745
2 20 1.11745
2 21 1.11745
2 22 1.11745
2 23 1.11745
2 24 1.09625
2 25 1.08654
2 26 1.07821
2 27 1.07398
2 28 1.1001
2 29 1.1001
2 30 1.1001
2 31 1.1001
2 32 1.1001
2 33 1.08691
2 34 1.08015
2 35 1.0738
2 36 1.07061
2 37 1.14703
2 38 1.14703
2 39 1.14703
2 40 1.14703
2 41 1.14703
2 42 1.10533
2 43 1.0938
2 44 1.08391
2 45 1.07837
2 46 1.12821
2 47 1.12821
2 48 1.12821
2 49 1.12821
2 50 1.12821
2 51 1.10165
2 52 1.0911
2 53 1.08146
2 54 1.07717
2 55 1.11081
2 56 1.11081
2 57 1.11081
2 58 1.11081
2 59 1.11081
2 60 1.09416
2 61 1.08629
2 62 1.07843
2 63 1.07429
2 64 1.09705
2 65 1.09705
2 66 1.09705
2 67 1.09705
2 68 1.09705
2 69 1.08597
2 70 1.07987
2 71 1.07387
2 72 1.07081
2 73 1.11881
2 74 1.11881
2 75 1.11881
2 76 1.11881
2 77 1.11881
2 78 1.0951
2 79 1.08749
2 80 1.0809
2 81 1.07641
2 82 1.11101
2 83 1.11101
2 84 1.11101
2 85 1.11101
2 86 1.11101
2 87 1.09325
2 88 1.08633
2 89 1.07932
2 90 1.0754
2 91 1.10102
2 92 1.10102
2 93 1.10102
2 94 1.10102
2 95 1.10102
2 96 1.08953
2 97 1.08317
2 98 1.07649
2 99 1.07275
2 100 1.09125
2 101 1.09125
2 102 1.09125
2 103 1.09125
2 104 1.09125
2 105 1.08231
2 106 1.07727
2 107 1.07216
2 108 1.0695
2 109 1.10134
2 110 1.10134
2 111 1.10134
2 112 1.10134
2 113 1.10134
2 114 1.08642
2 115 1.08167
2 116 1.07679
2 117 1.07311
2 118 1.09711
2 119 1.09711
2 120 1.09711
2 121 1.09711
2 122 1.09711
2 123 1.08485
2 124 1.08051
2 125 1.07566
2 126 1.07225
2 127 1.09106
2 128 1.09106
2 129 1.09106
2 130 1.09106
2 131 1.09106
2 132 1.08248
2 133 1.0781
2 134 1.07311
2 135 1.07
2 136 1.0843
2 137 1.0843
2 138 1.0843
2 139 1.0843
2 140 1.0843
2 141 1.0772
2 142 1.07335
2 143 1.06928
2 144 1.06712
3 1 1.30408
3 2 1.30408
3 3 1.30408
3 4 1.30408
3 5 1.30408
3 6 1.11726
3 7 1.09889
3 8 1.08504
3 9 1.07813
3 10 1.14591
3 11 1.14591
3 12 1.14591
3 13 1.14591
3 14 1.14591
3 15 1.10815
3 16 1.09296
3 17 1.08156
3 18 1.0768
3 19 1.11745
3 20 1.11745
3 21 1.11745
3 22 1.11745
3 23 1.11745
3 24 1.09625
3 25 1.08654
3 26 1.07821
3 27 1.07398
3 28 1.1001
3 29 1.1001
3 30 1.1001
3 31 1.1001
3 32 1.1001
3 33 1.08691
3 34 1.08015
3 35 1.0738
3 36 1.07061
3 37 1.14703
3 38 1.14703
3 39 1.14703
3 40 1.14703
3 41 1.14703
3 42 1.10533
3 43 1.0938
3 44 1.08391
3 45 1.07837
3 46 1.12821
3 47 1.12821
3 48 1.12821
3 49 1.12821
3 50 1.12821
3 51 1.10165
3 52 1.0911
3 53 1.08146
3 54 1.07717
3 55 1.11081
3 56 1.11081
3 57 1.11081
3 58 1.11081
3 59 1.11081
3 60 1.09416
3 61 1.08629
3 62 1.07843
3 63 1.07429
3 64 1.09705
3 65 1.09705
3 66 1.09705
3 67 1.09705
3 68 1.09705
3 69 1.08597
3 70 1.07987
3 71 1.07387
3 72 1.07081
3 73 1.11881
3 74 1.11881
3 75 1.11881
3 76 1.11881
3 77 1.11881
3 78 1.0951
3 79 1.08749
3 80 1.0809
3 81 1.07641
3 82 1.11101
3 83 1.11101
3 84 1.11101
3 85 1.11101
3 86 1.11101
3 87 1.09325
3 88 1.08633
3 89 1.07932
3 90 1.0754
3 91 1.10102
3 92 1.10102
3 93 1.10102
3 94 1.10102
3 95 1.10102
3 96 1.08953
3 97 1.08317
3 98 1.07649
3 99 1.07275
3 100 1.09125
3 101 1.09125
3 102 1.09125
3 103 1.09125
3 104 1.09125
3 105 1.08231
3 106 1.07727
3 107 1.07216
3 108 1.0695
3 109 1.10134
3 110 1.10134
3 111 1.10134
3 112 1.10134
3 113 1.10134
3 114 1.08642
3 115 1.08167
3 116 1.07679
3 117 1.07311
3 118 1.09711
3 119 1.09711
3 120 1.09711
3 121 1.09711
3 122 1.09711
3 123 1.08485
3 124 1.08051
3 125 1.07566
3 126 1.07225
3 127 1.09106
3 128 1.09106
3 129 1.09106
3 130 1.09106
3 131 1.09106
