#	A	B	M	N
310	17	26	18	27				
311	19	28	20	29
312	19	28	29	21
313	19	28	21	30
314	19	28	30	22
315	19	28	22	31
316	19	28	31	23
317	19	28	23	32
318	19	28	32	24
319	19	28	24	33
320	19	28	33	25
321	19	29	20	30
322	19	29	30	21
323	19	29	21	31
324	19	29	31	22
325	19	29	22	32
326	19	29	32	23
327	19	29	23	33
328	19	29	33	24
329	19	29	24	34
330	19	29	34	25
331	20	28	29	21
332	20	28	21	30
333	20	28	30	22
334	20	28	22	31
335	20	28	31	23
336	20	28	23	32
337	20	28	32	24
338	20	28	24	33
339	20	28	33	25
340	20	28	25	34
341	20	29	21	30
342	20	29	30	22
343	20	29	22	31
344	20	29	31	23
345	20	29	23	32
346	20	29	32	24
347	20	29	24	33
348	20	29	33	25
349	20	29	25	34
350	20	29	34	26
351	20	30	21	31
352	20	30	31	22
353	20	30	22	32
354	20	30	32	23
355	20	30	23	33
356	20	30	33	24
357	20	30	24	34
358	20	30	34	25
359	20	30	25	35
360	20	30	35	26
361	21	29	30	22
362	21	29	22	31
363	21	29	31	23
364	21	29	23	32
365	21	29	32	24
366	21	29	24	33
367	21	29	33	25
368	21	29	25	34
369	21	29	34	26
370	21	29	26	35
371	21	30	22	31
372	21	30	31	23
373	21	30	23	32
374	21	30	32	24
375	21	30	24	33
376	21	30	33	25
377	21	30	25	34
378	21	30	34	26
379	21	30	26	35
380	21	30	35	27
381	21	31	22	32
382	21	31	32	23
383	21	31	23	33
384	21	31	33	24
385	21	31	24	34
386	21	31	34	25
387	21	31	25	35
388	21	31	35	26
389	21	31	26	36
390	21	31	36	27
391	22	30	31	23
392	22	30	23	32
393	22	30	32	24
394	22	30	24	33
395	22	30	33	25
396	22	30	25	34
397	22	30	34	26
398	22	30	26	35
399	22	30	35	27
400	22	30	27	36
401	22	31	23	32
402	22	31	32	24
403	22	31	24	33
404	22	31	33	25
405	22	31	25	34
406	22	31	34	26
407	22	31	26	35
408	22	31	35	27
409	22	31	27	36
410	22	32	23	33
411	22	32	33	24
412	22	32	24	34
413	22	32	34	25
414	22	32	25	35
415	22	32	35	26
416	22	32	26	36
417	22	32	36	27
418	23	31	32	24
419	23	31	24	33
420	23	31	33	25
421	23	31	25	34
422	23	31	34	26
423	23	31	26	35
424	23	31	35	27
425	23	31	27	36
426	23	32	24	33
427	23	32	33	25
428	23	32	25	34
429	23	32	34	26
430	23	32	26	35
431	23	32	35	27
432	23	32	27	36
433	23	33	24	34
434	23	33	34	25
435	23	33	25	35
436	23	33	35	26
437	23	33	26	36
438	23	33	36	27
439	24	32	33	25
440	24	32	25	34
441	24	32	34	26
442	24	32	26	35
443	24	32	35	27
444	24	32	27	36
445	24	33	25	34
446	24	33	34	26
447	24	33	26	35
448	24	33	35	27
449	24	33	27	36
450	24	34	25	35
451	24	34	35	26
452	24	34	26	36
453	24	34	36	27
454	25	33	34	26
455	25	33	26	35
456	25	33	35	27
457	25	33	27	36
458	25	34	26	35
459	25	34	35	27
460	25	34	27	36
461	25	35	26	36
462	25	35	36	27
463	26	34	35	27
464	26	34	27	36
465	26	35	27	36				
466	1	46	2	47
467	1	46	47	3
468	1	46	3	48
469	1	46	48	4
470	1	46	4	49
471	1	46	49	5
472	1	46	5	50
473	1	46	50	6
474	1	46	6	51
475	1	46	51	7
476	1	47	2	48
477	1	47	48	3
478	1	47	3	49
479	1	47	49	4
480	1	47	4	50
481	1	47	50	5
482	1	47	5	51
483	1	47	51	6
484	1	47	6	52
485	1	47	52	7
486	2	46	47	3
487	2	46	3	48
488	2	46	48	4
489	2	46	4	49
490	2	46	49	5
491	2	46	5	50
492	2	46	50	6
493	2	46	6	51
494	2	46	51	7
495	2	46	7	52
496	2	47	3	48
497	2	47	48	4
498	2	47	4	49
499	2	47	49	5
500	2	47	5	50
501	2	47	50	6
502	2	47	6	51
503	2	47	51	7
504	2	47	7	52
505	2	47	52	8
506	2	48	3	49
507	2	48	49	4
508	2	48	4	50
509	2	48	50	5
510	2	48	5	51
511	2	48	51	6
512	2	48	6	52
513	2	48	52	7
514	2	48	7	53
515	2	48	53	8
516	3	47	48	4
517	3	47	4	49
518	3	47	49	5
519	3	47	5	50
520	3	47	50	6
521	3	47	6	51
522	3	47	51	7
523	3	47	7	52
524	3	47	52	8
525	3	47	8	53
526	3	48	4	49
527	3	48	49	5
528	3	48	5	50
529	3	48	50	6
530	3	48	6	51
531	3	48	51	7
532	3	48	7	52
533	3	48	52	8
534	3	48	8	53
535	3	48	53	9
536	3	49	4	50
537	3	49	50	5
538	3	49	5	51
539	3	49	51	6
540	3	49	6	52
541	3	49	52	7
542	3	49	7	53
543	3	49	53	8
544	3	49	8	54
545	3	49	54	9
546	4	48	49	5
547	4	48	5	50
548	4	48	50	6
549	4	48	6	51
550	4	48	51	7
551	4	48	7	52
552	4	48	52	8
553	4	48	8	53
554	4	48	53	9
555	4	48	9	54
556	4	49	5	50
557	4	49	50	6
558	4	49	6	51
559	4	49	51	7
560	4	49	7	52
561	4	49	52	8
562	4	49	8	53
563	4	49	53	9
564	4	49	9	54
565	4	50	5	51
566	4	50	51	6
567	4	50	6	52
568	4	50	52	7
569	4	50	7	53
570	4	50	53	8
571	4	50	8	54
572	4	50	54	9
573	5	49	50	6
574	5	49	6	51
575	5	49	51	7
576	5	49	7	52
577	5	49	52	8
578	5	49	8	53
579	5	49	53	9
580	5	49	9	54
581	5	50	6	51
582	5	50	51	7
583	5	50	7	52
584	5	50	52	8
585	5	50	8	53
586	5	50	53	9
587	5	50	9	54
588	5	51	6	52
589	5	51	52	7
590	5	51	7	53
591	5	51	53	8
592	5	51	8	54
593	5	51	54	9
594	6	50	51	7
595	6	50	7	52
596	6	50	52	8
597	6	50	8	53
598	6	50	53	9
599	6	50	9	54
600	6	51	7	52
601	6	51	52	8
602	6	51	8	53
603	6	51	53	9
604	6	51	9	54
605	6	52	7	53
606	6	52	53	8
607	6	52	8	54
608	6	52	54	9
609	7	51	52	8
610	7	51	8	53
611	7	51	53	9
612	7	51	9	54
613	7	52	8	53
614	7	52	53	9
615	7	52	9	54
616	7	53	8	54
617	7	53	54	9
618	8	52	53	9
619	8	52	9	54
620	8	53	9	54				
621	37	10	38	11
622	37	10	11	39
623	37	10	39	12
624	37	10	12	40
625	37	10	40	13
626	37	10	13	41
627	37	10	41	14
628	37	10	14	42
629	37	10	42	15
630	37	10	15	43
631	37	11	38	12
632	37	11	12	39
633	37	11	39	13
634	37	11	13	40
635	37	11	40	14
636	37	11	14	41
637	37	11	41	15
638	37	11	15	42
639	37	11	42	16
640	37	11	16	43
641	38	10	11	39
642	38	10	39	12
643	38	10	12	40
644	38	10	40	13
645	38	10	13	41
646	38	10	41	14
647	38	10	14	42
648	38	10	42	15
649	38	10	15	43
650	38	10	43	16
651	38	11	39	12
652	38	11	12	40
653	38	11	40	13
654	38	11	13	41
655	38	11	41	14
656	38	11	14	42
657	38	11	42	15
658	38	11	15	43
659	38	11	43	16
660	38	11	16	44
661	38	12	39	13
662	38	12	13	40
663	38	12	40	14
664	38	12	14	41
665	38	12	41	15
666	38	12	15	42
667	38	12	42	16
668	38	12	16	43
669	38	12	43	17
670	38	12	17	44
671	39	11	12	40
672	39	11	40	13
673	39	11	13	41
674	39	11	41	14
675	39	11	14	42
676	39	11	42	15
677	39	11	15	43
678	39	11	43	16
679	39	11	16	44
680	39	11	44	17
681	39	12	40	13
682	39	12	13	41
683	39	12	41	14
684	39	12	14	42
685	39	12	42	15
686	39	12	15	43
687	39	12	43	16
688	39	12	16	44
689	39	12	44	17
690	39	12	17	45
691	39	13	40	14
692	39	13	14	41
693	39	13	41	15
694	39	13	15	42
695	39	13	42	16
696	39	13	16	43
697	39	13	43	17
698	39	13	17	44
699	39	13	44	18
700	39	13	18	45
701	40	12	13	41
702	40	12	41	14
703	40	12	14	42
704	40	12	42	15
705	40	12	15	43
706	40	12	43	16
707	40	12	16	44
708	40	12	44	17
709	40	12	17	45
710	40	12	45	18
711	40	13	41	14
712	40	13	14	42
713	40	13	42	15
714	40	13	15	43
715	40	13	43	16
716	40	13	16	44
717	40	13	44	17
718	40	13	17	45
719	40	13	45	18
720	40	14	41	15
721	40	14	15	42
722	40	14	42	16
723	40	14	16	43
724	40	14	43	17
725	40	14	17	44
726	40	14	44	18
727	40	14	18	45
728	41	13	14	42
729	41	13	42	15
730	41	13	15	43
731	41	13	43	16
732	41	13	16	44
733	41	13	44	17
734	41	13	17	45
735	41	13	45	18
736	41	14	42	15
737	41	14	15	43
738	41	14	43	16
739	41	14	16	44
740	41	14	44	17
741	41	14	17	45
742	41	14	45	18
743	41	15	42	16
744	41	15	16	43
745	41	15	43	17
746	41	15	17	44
747	41	15	44	18
748	41	15	18	45
749	42	14	15	43
750	42	14	43	16
751	42	14	16	44
752	42	14	44	17
753	42	14	17	45
754	42	14	45	18
755	42	15	43	16
756	42	15	16	44
757	42	15	44	17
758	42	15	17	45
759	42	15	45	18
760	42	16	43	17
761	42	16	17	44
762	42	16	44	18
763	42	16	18	45
764	43	15	16	44
765	43	15	44	17
766	43	15	17	45
767	43	15	45	18
768	43	16	44	17
769	43	16	17	45
770	43	16	45	18
771	43	17	44	18
772	43	17	18	45
773	44	16	17	45
774	44	16	45	18
775	44	17	45	18				
776	10	55	11	56
777	10	55	56	12
778	10	55	12	57
779	10	55	57	13
780	10	55	13	58
781	10	55	58	14
782	10	55	14	59
783	10	55	59	15
784	10	55	15	60
785	10	55	60	16
786	10	56	11	57
787	10	56	57	12
788	10	56	12	58
789	10	56	58	13
790	10	56	13	59
791	10	56	59	14
792	10	56	14	60
793	10	56	60	15
794	10	56	15	61
795	10	56	61	16
796	11	55	56	12
797	11	55	12	57
798	11	55	57	13
799	11	55	13	58
800	11	55	58	14
801	11	55	14	59
802	11	55	59	15
803	11	55	15	60
804	11	55	60	16
805	11	55	16	61
806	11	56	12	57
807	11	56	57	13
808	11	56	13	58
809	11	56	58	14
810	11	56	14	59
811	11	56	59	15
812	11	56	15	60
813	11	56	60	16
814	11	56	16	61
815	11	56	61	17
816	11	57	12	58
817	11	57	58	13
818	11	57	13	59
819	11	57	59	14
820	11	57	14	60
821	11	57	60	15
822	11	57	15	61
823	11	57	61	16
824	11	57	16	62
825	11	57	62	17
826	12	56	57	13
827	12	56	13	58
828	12	56	58	14
829	12	56	14	59
830	12	56	59	15
831	12	56	15	60
832	12	56	60	16
833	12	56	16	61
834	12	56	61	17
835	12	56	17	62
836	12	57	13	58
837	12	57	58	14
838	12	57	14	59
839	12	57	59	15
840	12	57	15	60
841	12	57	60	16
842	12	57	16	61
843	12	57	61	17
844	12	57	17	62
845	12	57	62	18
846	12	58	13	59
847	12	58	59	14
848	12	58	14	60
849	12	58	60	15
850	12	58	15	61
851	12	58	61	16
852	12	58	16	62
853	12	58	62	17
854	12	58	17	63
855	12	58	63	18
856	13	57	58	14
857	13	57	14	59
858	13	57	59	15
859	13	57	15	60
860	13	57	60	16
861	13	57	16	61
862	13	57	61	17
863	13	57	17	62
864	13	57	62	18
865	13	57	18	63
866	13	58	14	59
867	13	58	59	15
868	13	58	15	60
869	13	58	60	16
870	13	58	16	61
871	13	58	61	17
872	13	58	17	62
873	13	58	62	18
874	13	58	18	63
875	13	59	14	60
876	13	59	60	15
877	13	59	15	61
878	13	59	61	16
879	13	59	16	62
880	13	59	62	17
881	13	59	17	63
882	13	59	63	18
883	14	58	59	15
884	14	58	15	60
885	14	58	60	16
886	14	58	16	61
887	14	58	61	17
888	14	58	17	62
889	14	58	62	18
890	14	58	18	63
891	14	59	15	60
892	14	59	60	16
893	14	59	16	61
894	14	59	61	17
895	14	59	17	62
896	14	59	62	18
897	14	59	18	63
898	14	60	15	61
899	14	60	61	16
900	14	60	16	62
901	14	60	62	17
902	14	60	17	63
903	14	60	63	18
904	15	59	60	16
905	15	59	16	61
906	15	59	61	17
907	15	59	17	62
908	15	59	62	18
909	15	59	18	63
910	15	60	16	61
911	15	60	61	17
912	15	60	17	62
913	15	60	62	18
914	15	60	18	63
915	15	61	16	62
916	15	61	62	17
917	15	61	17	63
918	15	61	63	18
919	16	60	61	17
920	16	60	17	62
921	16	60	62	18
922	16	60	18	63
923	16	61	17	62
924	16	61	62	18
925	16	61	18	63
926	16	62	17	63
927	16	62	63	18
928	17	61	62	18
929	17	61	18	63
930	17	62	18	63				
931	46	19	47	20
932	46	19	20	48
933	46	19	48	21
934	46	19	21	49
935	46	19	49	22
936	46	19	22	50
937	46	19	50	23
938	46	19	23	51
939	46	19	51	24
940	46	19	24	52
941	46	20	47	21
942	46	20	21	48
943	46	20	48	22
944	46	20	22	49
945	46	20	49	23
946	46	20	23	50
947	46	20	50	24
948	46	20	24	51
949	46	20	51	25
950	46	20	25	52
951	47	19	20	48
952	47	19	48	21
953	47	19	21	49
954	47	19	49	22
955	47	19	22	50
956	47	19	50	23
957	47	19	23	51
958	47	19	51	24
959	47	19	24	52
960	47	19	52	25
961	47	20	48	21
962	47	20	21	49
963	47	20	49	22
964	47	20	22	50
965	47	20	50	23
966	47	20	23	51
967	47	20	51	24
968	47	20	24	52
969	47	20	52	25
970	47	20	25	53
971	47	21	48	22
972	47	21	22	49
973	47	21	49	23
974	47	21	23	50
975	47	21	50	24
976	47	21	24	51
977	47	21	51	25
978	47	21	25	52
979	47	21	52	26
980	47	21	26	53
981	48	20	21	49
982	48	20	49	22
983	48	20	22	50
984	48	20	50	23
985	48	20	23	51
986	48	20	51	24
987	48	20	24	52
988	48	20	52	25
989	48	20	25	53
990	48	20	53	26
991	48	21	49	22
992	48	21	22	50
993	48	21	50	23
994	48	21	23	51
995	48	21	51	24
996	48	21	24	52
997	48	21	52	25
998	48	21	25	53
999	48	21	53	26
1000	48	21	26	54
1001	48	22	49	23
1002	48	22	23	50
1003	48	22	50	24
1004	48	22	24	51
1005	48	22	51	25
1006	48	22	25	52
1007	48	22	52	26
1008	48	22	26	53
1009	48	22	53	27
1010	48	22	27	54
1011	49	21	22	50
1012	49	21	50	23
1013	49	21	23	51
1014	49	21	51	24
1015	49	21	24	52
1016	49	21	52	25
1017	49	21	25	53
1018	49	21	53	26
1019	49	21	26	54
1020	49	21	54	27
1021	49	22	50	23
1022	49	22	23	51
1023	49	22	51	24
1024	49	22	24	52
1025	49	22	52	25
1026	49	22	25	53
1027	49	22	53	26
1028	49	22	26	54
1029	49	22	54	27
1030	49	23	50	24
1031	49	23	24	51
1032	49	23	51	25
1033	49	23	25	52
1034	49	23	52	26
1035	49	23	26	53
1036	49	23	53	27
1037	49	23	27	54
1038	50	22	23	51
1039	50	22	51	24
1040	50	22	24	52
1041	50	22	52	25
1042	50	22	25	53
1043	50	22	53	26
1044	50	22	26	54
1045	50	22	54	27
1046	50	23	51	24
1047	50	23	24	52
1048	50	23	52	25
1049	50	23	25	53
1050	50	23	53	26
1051	50	23	26	54
1052	50	23	54	27
1053	50	24	51	25
1054	50	24	25	52
1055	50	24	52	26
1056	50	24	26	53
1057	50	24	53	27
1058	50	24	27	54
1059	51	23	24	52
1060	51	23	52	25
1061	51	23	25	53
1062	51	23	53	26
1063	51	23	26	54
1064	51	23	54	27
1065	51	24	52	25
1066	51	24	25	53
1067	51	24	53	26
1068	51	24	26	54
1069	51	24	54	27
1070	51	25	52	26
1071	51	25	26	53
1072	51	25	53	27
1073	51	25	27	54
1074	52	24	25	53
1075	52	24	53	26
1076	52	24	26	54
1077	52	24	54	27
1078	52	25	53	26
1079	52	25	26	54
1080	52	25	54	27
1081	52	26	53	27
1082	52	26	27	54
1083	53	25	26	54
1084	53	25	54	27
1085	53	26	54	27				
1086	19	64	20	65
1087	19	64	65	21
1088	19	64	21	66
1089	19	64	66	22
1090	19	64	22	67
1091	19	64	67	23
1092	19	64	23	68
1093	19	64	68	24
1094	19	64	24	69
1095	19	64	69	25
1096	19	65	20	66
1097	19	65	66	21
1098	19	65	21	67
1099	19	65	67	22
1100	19	65	22	68
1101	19	65	68	23
1102	19	65	23	69
1103	19	65	69	24
1104	19	65	24	70
1105	19	65	70	25
1106	20	64	65	21
1107	20	64	21	66
1108	20	64	66	22
1109	20	64	22	67
1110	20	64	67	23
1111	20	64	23	68
1112	20	64	68	24
1113	20	64	24	69
1114	20	64	69	25
1115	20	64	25	70
1116	20	65	21	66
1117	20	65	66	22
1118	20	65	22	67
1119	20	65	67	23
1120	20	65	23	68
1121	20	65	68	24
1122	20	65	24	69
1123	20	65	69	25
1124	20	65	25	70
1125	20	65	70	26
1126	20	66	21	67
1127	20	66	67	22
1128	20	66	22	68
1129	20	66	68	23
1130	20	66	23	69
1131	20	66	69	24
1132	20	66	24	70
1133	20	66	70	25
1134	20	66	25	71
1135	20	66	71	26
1136	21	65	66	22
1137	21	65	22	67
1138	21	65	67	23
1139	21	65	23	68
1140	21	65	68	24
1141	21	65	24	69
1142	21	65	69	25
1143	21	65	25	70
1144	21	65	70	26
1145	21	65	26	71
1146	21	66	22	67
1147	21	66	67	23
1148	21	66	23	68
1149	21	66	68	24
1150	21	66	24	69
1151	21	66	69	25
1152	21	66	25	70
1153	21	66	70	26
1154	21	66	26	71
1155	21	66	71	27
1156	21	67	22	68
1157	21	67	68	23
1158	21	67	23	69
1159	21	67	69	24
1160	21	67	24	70
1161	21	67	70	25
1162	21	67	25	71
1163	21	67	71	26
1164	21	67	26	72
1165	21	67	72	27
1166	22	66	67	23
1167	22	66	23	68
1168	22	66	68	24
1169	22	66	24	69
1170	22	66	69	25
1171	22	66	25	70
1172	22	66	70	26
1173	22	66	26	71
1174	22	66	71	27
1175	22	66	27	72
1176	22	67	23	68
1177	22	67	68	24
1178	22	67	24	69
1179	22	67	69	25
1180	22	67	25	70
1181	22	67	70	26
1182	22	67	26	71
1183	22	67	71	27
1184	22	67	27	72
1185	22	68	23	69
1186	22	68	69	24
1187	22	68	24	70
1188	22	68	70	25
1189	22	68	25	71
1190	22	68	71	26
1191	22	68	26	72
1192	22	68	72	27
1193	23	67	68	24
1194	23	67	24	69
1195	23	67	69	25
1196	23	67	25	70
1197	23	67	70	26
1198	23	67	26	71
1199	23	67	71	27
1200	23	67	27	72
1201	23	68	24	69
1202	23	68	69	25
1203	23	68	25	70
1204	23	68	70	26
1205	23	68	26	71
1206	23	68	71	27
1207	23	68	27	72
1208	23	69	24	70
1209	23	69	70	25
1210	23	69	25	71
1211	23	69	71	26
1212	23	69	26	72
1213	23	69	72	27
1214	24	68	69	25
1215	24	68	25	70
1216	24	68	70	26
1217	24	68	26	71
1218	24	68	71	27
1219	24	68	27	72
1220	24	69	25	70
1221	24	69	70	26
1222	24	69	26	71
1223	24	69	71	27
1224	24	69	27	72
1225	24	70	25	71
1226	24	70	71	26
1227	24	70	26	72
1228	24	70	72	27
1229	25	69	70	26
1230	25	69	26	71
1231	25	69	71	27
1232	25	69	27	72
1233	25	70	26	71
1234	25	70	71	27
1235	25	70	27	72
1236	25	71	26	72
1237	25	71	72	27
1238	26	70	71	27
1239	26	70	27	72
1240	26	71	27	72				
1241	55	28	56	29
1242	55	28	29	57
1243	55	28	57	30
1244	55	28	30	58
1245	55	28	58	31
1246	55	28	31	59
1247	55	28	59	32
1248	55	28	32	60
1249	55	28	60	33
1250	55	28	33	61
1251	55	29	56	30
1252	55	29	30	57
1253	55	29	57	31
1254	55	29	31	58
1255	55	29	58	32
1256	55	29	32	59
1257	55	29	59	33
1258	55	29	33	60
1259	55	29	60	34
1260	55	29	34	61
1261	56	28	29	57
1262	56	28	57	30
1263	56	28	30	58
1264	56	28	58	31
1265	56	28	31	59
1266	56	28	59	32
1267	56	28	32	60
1268	56	28	60	33
1269	56	28	33	61
1270	56	28	61	34
1271	56	29	57	30
1272	56	29	30	58
1273	56	29	58	31
1274	56	29	31	59
1275	56	29	59	32
1276	56	29	32	60
1277	56	29	60	33
1278	56	29	33	61
1279	56	29	61	34
1280	56	29	34	62
1281	56	30	57	31
1282	56	30	31	58
1283	56	30	58	32
1284	56	30	32	59
1285	56	30	59	33
1286	56	30	33	60
1287	56	30	60	34
1288	56	30	34	61
1289	56	30	61	35
1290	56	30	35	62
1291	57	29	30	58
1292	57	29	58	31
1293	57	29	31	59
1294	57	29	59	32
1295	57	29	32	60
1296	57	29	60	33
1297	57	29	33	61
1298	57	29	61	34
1299	57	29	34	62
1300	57	29	62	35
1301	57	30	58	31
1302	57	30	31	59
1303	57	30	59	32
1304	57	30	32	60
1305	57	30	60	33
1306	57	30	33	61
1307	57	30	61	34
1308	57	30	34	62
1309	57	30	62	35
1310	57	30	35	63
1311	57	31	58	32
1312	57	31	32	59
1313	57	31	59	33
1314	57	31	33	60
1315	57	31	60	34
1316	57	31	34	61
1317	57	31	61	35
1318	57	31	35	62
1319	57	31	62	36
1320	57	31	36	63
1321	58	30	31	59
1322	58	30	59	32
1323	58	30	32	60
1324	58	30	60	33
1325	58	30	33	61
1326	58	30	61	34
1327	58	30	34	62
1328	58	30	62	35
1329	58	30	35	63
1330	58	30	63	36
1331	58	31	59	32
1332	58	31	32	60
1333	58	31	60	33
1334	58	31	33	61
1335	58	31	61	34
1336	58	31	34	62
1337	58	31	62	35
1338	58	31	35	63
1339	58	31	63	36
1340	58	32	59	33
1341	58	32	33	60
1342	58	32	60	34
1343	58	32	34	61
1344	58	32	61	35
1345	58	32	35	62
1346	58	32	62	36
1347	58	32	36	63
1348	59	31	32	60
1349	59	31	60	33
1350	59	31	33	61
1351	59	31	61	34
1352	59	31	34	62
1353	59	31	62	35
1354	59	31	35	63
1355	59	31	63	36
1356	59	32	60	33
1357	59	32	33	61
1358	59	32	61	34
1359	59	32	34	62
1360	59	32	62	35
1361	59	32	35	63
