injected_el measured_el potential
1 1 1.30473
1 2 1.30473
1 3 1.30473
1 4 1.30473
1 5 1.30473
1 6 1.11821
1 7 1.09732
1 8 1.08299
1 9 1.07656
1 10 1.14657
1 11 1.14657
1 12 1.14657
1 13 1.14657
1 14 1.14657
1 15 1.10669
1 16 1.09181
1 17 1.08014
1 18 1.07473
1 19 1.11787
1 20 1.11787
1 21 1.11787
1 22 1.11787
1 23 1.11787
1 24 1.09539
1 25 1.0853
1 26 1.07652
1 27 1.07222
1 28 1.10036
1 29 1.10036
1 30 1.10036
1 31 1.10036
1 32 1.10036
1 33 1.08587
1 34 1.07887
1 35 1.07246
1 36 1.06926
1 37 1.14745
1 38 1.14745
1 39 1.14745
1 40 1.14745
1 41 1.14745
1 42 1.10712
1 43 1.09327
1 44 1.08176
1 45 1.07658
1 46 1.12889
1 47 1.12889
1 48 1.12889
1 49 1.12889
1 50 1.12889
1 51 1.10123
1 52 1.08897
1 53 1.07911
1 54 1.0747
1 55 1.11125
1 56 1.11125
1 57 1.11125
1 58 1.11125
1 59 1.11125
1 60 1.09252
1 61 1.08379
1 62 1.07601
1 63 1.07218
1 64 1.09729
1 65 1.09729
1 66 1.09729
1 67 1.09729
1 68 1.09729
1 69 1.08441
1 70 1.07807
1 71 1.0722
1 72 1.06926
1 73 1.11898
1 74 1.11898
1 75 1.11898
1 76 1.11898
1 77 1.11898
1 78 1.09659
1 79 1.08736
1 80 1.07867
1 81 1.0749
1 82 1.11136
1 83 1.11136
1 84 1.11136
1 85 1.11136
1 86 1.11136
1 87 1.09336
1 88 1.0844
1 89 1.07652
1 90 1.07311
1 91 1.1013
1 92 1.1013
1 93 1.1013
1 94 1.1013
1 95 1.1013
1 96 1.08741
1 97 1.08041
1 98 1.07392
1 99 1.07074
1 100 1.09141
1 101 1.09141
1 102 1.09141
1 103 1.09141
1 104 1.09141
1 105 1.08091
1 106 1.07555
1 107 1.07052
1 108 1.068
1 109 1.10136
1 110 1.10136
1 111 1.10136
1 112 1.10136
1 113 1.10136
1 114 1.08743
1 115 1.08098
1 116 1.07483
1 117 1.07203
1 118 1.0972
1 119 1.0972
1 120 1.0972
1 121 1.0972
1 122 1.0972
1 123 1.08567
1 124 1.07898
1 125 1.073
1 126 1.07044
1 127 1.09117
1 128 1.09117
1 129 1.09117
1 130 1.09117
1 131 1.09117
1 132 1.08131
1 133 1.07587
1 134 1.07082
1 135 1.06833
1 136 1.08439
1 137 1.08439
1 138 1.08439
1 139 1.08439
1 140 1.08439
1 141 1.07624
1 142 1.07196
1 143 1.06789
1 144 1.06583
2 1 1.30473
2 2 1.30473
2 3 1.30473
2 4 1.30473
2 5 1.30473
2 6 1.11821
2 7 1.09732
2 8 1.08299
2 9 1.07656
2 10 1.14657
2 11 1.14657
2 12 1.14657
2 13 1.14657
2 14 1.14657
2 15 1.10669
2 16 1.09181
2 17 1.08014
2 18 1.07473
2 19 1.11787
2 20 1.11787
2 21 1.11787
2 22 1.11787
2 23 1.11787
2 24 1.09539
2 25 1.0853
2 26 1.07652
2 27 1.07222
2 28 1.10036
2 29 1.10036
2 30 1.10036
2 31 1.10036
2 32 1.10036
2 33 1.08587
2 34 1.07887
2 35 1.07246
2 36 1.06926
2 37 1.14745
2 38 1.14745
2 39 1.14745
2 40 1.14745
2 41 1.14745
2 42 1.10712
2 43 1.09327
2 44 1.08176
2 45 1.07658
2 46 1.12889
2 47 1.12889
2 48 1.12889
2 49 1.12889
2 50 1.12889
2 51 1.10123
2 52 1.08897
2 53 1.07911
2 54 1.0747
2 55 1.11125
2 56 1.11125
2 57 1.11125
2 58 1.11125
2 59 1.11125
2 60 1.09252
2 61 1.08379
2 62 1.07601
2 63 1.07218
2 64 1.09729
2 65 1.09729
2 66 1.09729
2 67 1.09729
2 68 1.09729
2 69 1.08441
2 70 1.07807
2 71 1.0722
2 72 1.06926
2 73 1.11898
2 74 1.11898
2 75 1.11898
2 76 1.11898
2 77 1.11898
2 78 1.09659
2 79 1.08736
2 80 1.07867
2 81 1.0749
2 82 1.11136
2 83 1.11136
2 84 1.11136
2 85 1.11136
2 86 1.11136
2 87 1.09336
2 88 1.0844
2 89 1.07652
2 90 1.07311
2 91 1.1013
2 92 1.1013
2 93 1.1013
2 94 1.1013
2 95 1.1013
2 96 1.08741
2 97 1.08041
2 98 1.07392
2 99 1.07074
2 100 1.09141
2 101 1.09141
2 102 1.09141
2 103 1.09141
2 104 1.09141
2 105 1.08091
2 106 1.07555
2 107 1.07052
2 108 1.068
2 109 1.10136
2 110 1.10136
2 111 1.10136
2 112 1.10136
2 113 1.10136
2 114 1.08743
2 115 1.08098
2 116 1.07483
2 117 1.07203
2 118 1.0972
2 119 1.0972
2 120 1.0972
2 121 1.0972
2 122 1.0972
2 123 1.08567
2 124 1.07898
2 125 1.073
2 126 1.07044
2 127 1.09117
2 128 1.09117
2 129 1.09117
2 130 1.09117
2 131 1.09117
2 132 1.08131
2 133 1.07587
2 134 1.07082
2 135 1.06833
2 136 1.08439
2 137 1.08439
2 138 1.08439
2 139 1.08439
2 140 1.08439
2 141 1.07624
2 142 1.07196
2 143 1.06789
2 144 1.06583
3 1 1.30473
3 2 1.30473
3 3 1.30473
3 4 1.30473
3 5 1.30473
3 6 1.11821
3 7 1.09732
3 8 1.08299
3 9 1.07656
3 10 1.14657
3 11 1.14657
3 12 1.14657
3 13 1.14657
3 14 1.14657
3 15 1.10669
3 16 1.09181
3 17 1.08014
3 18 1.07473
3 19 1.11787
3 20 1.11787
3 21 1.11787
3 22 1.11787
3 23 1.11787
3 24 1.09539
3 25 1.0853
3 26 1.07652
3 27 1.07222
3 28 1.10036
3 29 1.10036
3 30 1.10036
3 31 1.10036
3 32 1.10036
3 33 1.08587
3 34 1.07887
3 35 1.07246
3 36 1.06926
3 37 1.14745
3 38 1.14745
3 39 1.14745
3 40 1.14745
3 41 1.14745
3 42 1.10712
3 43 1.09327
3 44 1.08176
3 45 1.07658
3 46 1.12889
3 47 1.12889
3 48 1.12889
3 49 1.12889
3 50 1.12889
3 51 1.10123
3 52 1.08897
3 53 1.07911
3 54 1.0747
3 55 1.11125
3 56 1.11125
3 57 1.11125
3 58 1.11125
3 59 1.11125
3 60 1.09252
3 61 1.08379
3 62 1.07601
3 63 1.07218
3 64 1.09729
3 65 1.09729
3 66 1.09729
3 67 1.09729
3 68 1.09729
3 69 1.08441
3 70 1.07807
3 71 1.0722
3 72 1.06926
3 73 1.11898
