injected_el measured_el potential
1 1 1.30438
1 2 1.30438
1 3 1.30438
1 4 1.30438
1 5 1.30438
1 6 1.11812
1 7 1.09803
1 8 1.08392
1 9 1.07736
1 10 1.14628
1 11 1.14628
1 12 1.14628
1 13 1.14628
1 14 1.14628
1 15 1.10722
1 16 1.09209
1 17 1.08069
1 18 1.07565
1 19 1.11768
1 20 1.11768
1 21 1.11768
1 22 1.11768
1 23 1.11768
1 24 1.09568
1 25 1.08573
1 26 1.07719
1 27 1.07298
1 28 1.10023
1 29 1.10023
1 30 1.10023
1 31 1.10023
1 32 1.10023
1 33 1.08619
1 34 1.07932
1 35 1.073
1 36 1.06985
1 37 1.14716
1 38 1.14716
1 39 1.14716
1 40 1.14716
1 41 1.14716
1 42 1.10647
1 43 1.09381
1 44 1.08296
1 45 1.07762
1 46 1.12854
1 47 1.12854
1 48 1.12854
1 49 1.12854
1 50 1.12854
1 51 1.1019
1 52 1.08975
1 53 1.07996
1 54 1.07589
1 55 1.11103
1 56 1.11103
1 57 1.11103
1 58 1.11103
1 59 1.11103
1 60 1.09307
1 61 1.08469
1 62 1.07699
1 63 1.07315
1 64 1.09716
1 65 1.09716
1 66 1.09716
1 67 1.09716
1 68 1.09716
1 69 1.08501
1 70 1.07878
1 71 1.07292
1 72 1.06998
1 73 1.11884
1 74 1.11884
1 75 1.11884
1 76 1.11884
1 77 1.11884
1 78 1.09591
1 79 1.08764
1 80 1.07993
1 81 1.07588
1 82 1.11111
1 83 1.11111
1 84 1.11111
1 85 1.11111
1 86 1.11111
1 87 1.09378
1 88 1.08556
1 89 1.07767
1 90 1.0743
1 91 1.10113
1 92 1.10113
1 93 1.10113
1 94 1.10113
1 95 1.10113
1 96 1.08854
1 97 1.08171
1 98 1.07505
1 99 1.07174
1 100 1.09132
1 101 1.09132
1 102 1.09132
1 103 1.09132
1 104 1.09132
1 105 1.08162
1 106 1.07637
1 107 1.0713
1 108 1.06874
1 109 1.10132
1 110 1.10132
1 111 1.10132
1 112 1.10132
1 113 1.10132
1 114 1.08663
1 115 1.08113
1 116 1.07606
1 117 1.0728
1 118 1.0971
1 119 1.0971
1 120 1.0971
1 121 1.0971
1 122 1.0971
1 123 1.08572
1 124 1.07977
1 125 1.07421
1 126 1.0715
1 127 1.09108
1 128 1.09108
1 129 1.09108
1 130 1.09108
1 131 1.09108
1 132 1.08222
1 133 1.07698
1 134 1.07194
1 135 1.06925
1 136 1.08433
1 137 1.08433
1 138 1.08433
1 139 1.08433
1 140 1.08433
1 141 1.07683
1 142 1.07271
1 143 1.06863
1 144 1.06652
2 1 1.30438
2 2 1.30438
2 3 1.30438
2 4 1.30438
2 5 1.30438
2 6 1.11812
2 7 1.09803
2 8 1.08392
2 9 1.07736
2 10 1.14628
2 11 1.14628
2 12 1.14628
2 13 1.14628
2 14 1.14628
2 15 1.10722
2 16 1.09209
2 17 1.08069
2 18 1.07565
2 19 1.11768
2 20 1.11768
2 21 1.11768
2 22 1.11768
2 23 1.11768
2 24 1.09568
2 25 1.08573
2 26 1.07719
2 27 1.07298
2 28 1.10023
2 29 1.10023
2 30 1.10023
2 31 1.10023
2 32 1.10023
2 33 1.08619
2 34 1.07932
2 35 1.073
2 36 1.06985
2 37 1.14716
2 38 1.14716
2 39 1.14716
2 40 1.14716
2 41 1.14716
2 42 1.10647
2 43 1.09381
2 44 1.08296
2 45 1.07762
2 46 1.12854
2 47 1.12854
2 48 1.12854
2 49 1.12854
2 50 1.12854
2 51 1.1019
2 52 1.08975
2 53 1.07996
2 54 1.07589
2 55 1.11103
2 56 1.11103
2 57 1.11103
2 58 1.11103
2 59 1.11103
2 60 1.09307
2 61 1.08469
2 62 1.07699
2 63 1.07315
2 64 1.09716
2 65 1.09716
2 66 1.09716
2 67 1.09716
2 68 1.09716
2 69 1.08501
2 70 1.07878
2 71 1.07292
2 72 1.06998
2 73 1.11884
2 74 1.11884
2 75 1.11884
2 76 1.11884
2 77 1.11884
2 78 1.09591
2 79 1.08764
2 80 1.07993
2 81 1.07588
2 82 1.11111
2 83 1.11111
2 84 1.11111
2 85 1.11111
2 86 1.11111
2 87 1.09378
2 88 1.08556
2 89 1.07767
