injected_el measured_el potential
1 1 10.5406
1 2 10.5406
1 3 3.51779
1 4 3.51779
2 1 10.5406
2 2 10.5406
2 3 3.51779
2 4 3.51779
3 1 3.51779
3 2 3.51779
3 3 10.5911
3 4 10.5911
4 1 3.51779
4 2 3.51779
4 3 10.5911
4 4 10.5911
