x y z c
25.5 -21 -10.5 1.82687e-217
26.5 -21 -10.5 5.98717e-221
27.5 -21 -10.5 1.84881e-224
28.5 -21 -10.5 5.49237e-228
29.5 -21 -10.5 1.34125e-231
31 -21 -10.5 1.32985e-235
33 -21 -10.5 1.26204e-239
36 -21 -10.5 7.37368e-244
40 -21 -10.5 2.10377e-248
44 -21 -10.5 3.05922e-253
48 -21 -10.5 4.67347e-258
-48 -18 -10.5 1.12199e-266
-44 -18 -10.5 -1.48861e-256
-40 -18 -10.5 2.36675e-248
-36 -18 -10.5 -5.70087e-240
-33 -18 -10.5 -5.31821e-232
-31 -18 -10.5 -1.29952e-224
-29.5 -18 -10.5 1.03907e-218
-28.5 -18 -10.5 -3.47261e-213
-27.5 -18 -10.5 1.96545e-207
-26.5 -18 -10.5 3.43093e-202
-25.5 -18 -10.5 2.21573e-196
-24.5 -18 -10.5 -6.37078e-190
-23.5 -18 -10.5 -5.87854e-182
-22.5 -18 -10.5 8.31594e-176
-21.5 -18 -10.5 -2.99418e-168
-20.5 -18 -10.5 1.79347e-162
-19.5 -18 -10.5 -2.65969e-157
-18.5 -18 -10.5 2.98323e-151
-17.5 -18 -10.5 -4.05401e-147
-16.5 -18 -10.5 -1.56355e-140
-15.5 -18 -10.5 -1.12333e-135
-14.5 -18 -10.5 -6.68547e-128
-13.5 -18 -10.5 -1.99633e-120
-12.5 -18 -10.5 1.61383e-113
-11.75 -18 -10.5 2.23751e-107
-11.25 -18 -10.5 3.0212e-102
-10.75 -18 -10.5 1.10629e-95
-10.25 -18 -10.5 -2.10523e-92
-9.75 -18 -10.5 -5.62956e-88
-9.25 -18 -10.5 -8.12978e-84
-8.75 -18 -10.5 1.09124e-79
-8.25 -18 -10.5 1.07368e-76
-7.75 -18 -10.5 -1.2582e-73
-7.25 -18 -10.5 -1.35181e-73
-6.75 -18 -10.5 -1.48303e-69
-6.25 -18 -10.5 -1.83914e-73
-5.75 -18 -10.5 9.2351e-71
-5.25 -18 -10.5 2.56448e-73
-4.75 -18 -10.5 4.97738e-76
-4.25 -18 -10.5 4.08511e-79
-3.75 -18 -10.5 5.48606e-79
-3.25 -18 -10.5 3.62683e-81
-2.75 -18 -10.5 2.34181e-83
-2.25 -18 -10.5 1.19636e-85
-1.75 -18 -10.5 2.10387e-88
-1.25 -18 -10.5 1.34376e-91
-0.75 -18 -10.5 5.67882e-95
-0.25 -18 -10.5 2.23651e-98
0.25 -18 -10.5 8.2318e-102
0.75 -18 -10.5 3.09073e-105
1.25 -18 -10.5 1.16199e-108
1.75 -18 -10.5 1.17182e-110
2.25 -18 -10.5 -1.04416e-113
2.75 -18 -10.5 2.99325e-116
3.25 -18 -10.5 4.9202e-116
3.75 -18 -10.5 3.61799e-118
4.25 -18 -10.5 4.34616e-121
4.75 -18 -10.5 2.84511e-124
5.25 -18 -10.5 1.63256e-127
5.75 -18 -10.5 9.52088e-131
6.25 -18 -10.5 5.61646e-134
6.75 -18 -10.5 3.48437e-137
7.25 -18 -10.5 2.39559e-140
7.75 -18 -10.5 1.77062e-143
8.25 -18 -10.5 1.24163e-146
8.75 -18 -10.5 8.50909e-150
9.25 -18 -10.5 7.8648e-153
9.75 -18 -10.5 2.35375e-155
10.25 -18 -10.5 8.84568e-158
10.75 -18 -10.5 2.12337e-160
11.25 -18 -10.5 3.59111e-163
11.75 -18 -10.5 4.93636e-166
12.5 -18 -10.5 3.12629e-169
13.5 -18 -10.5 1.66449e-172
14.5 -18 -10.5 7.43784e-176
15.5 -18 -10.5 2.36536e-179
16.5 -18 -10.5 4.23232e-183
17.5 -18 -10.5 5.37234e-187
18.5 -18 -10.5 7.10001e-191
19.5 -18 -10.5 9.99795e-195
20.5 -18 -10.5 1.29173e-198
21.5 -18 -10.5 1.86185e-199
22.5 -18 -10.5 3.72104e-202
23.5 -18 -10.5 9.39342e-206
24.5 -18 -10.5 1.54278e-209
25.5 -18 -10.5 1.50445e-213
26.5 -18 -10.5 5.48531e-218
27.5 -18 -10.5 1.13277e-222
28.5 -18 -10.5 2.32308e-227
29.5 -18 -10.5 8.29023e-232
31 -18 -10.5 1.33775e-236
33 -18 -10.5 1.78348e-241
36 -18 -10.5 1.41606e-246
40 -18 -10.5 1.48946e-251
44 -18 -10.5 1.59077e-251
48 -18 -10.5 5.54953e-256
-48 -16 -10.5 -4.3367e-265
-44 -16 -10.5 -2.15817e-257
-40 -16 -10.5 1.5117e-248
-36 -16 -10.5 5.40735e-240
-33 -16 -10.5 7.81206e-232
-31 -16 -10.5 1.29099e-224
-29.5 -16 -10.5 -5.61298e-219
-28.5 -16 -10.5 2.62846e-213
-27.5 -16 -10.5 3.13456e-207
-26.5 -16 -10.5 6.24452e-202
-25.5 -16 -10.5 -1.68085e-195
-24.5 -16 -10.5 1.00213e-189
-23.5 -16 -10.5 4.97146e-182
-22.5 -16 -10.5 -7.84266e-175
-21.5 -16 -10.5 -4.52432e-168
-20.5 -16 -10.5 -8.60202e-163
-19.5 -16 -10.5 7.37037e-158
-18.5 -16 -10.5 4.50392e-151
-17.5 -16 -10.5 -1.89934e-147
-16.5 -16 -10.5 -2.27867e-140
-15.5 -16 -10.5 1.41429e-135
-14.5 -16 -10.5 -1.31659e-127
-13.5 -16 -10.5 -8.82112e-121
-12.5 -16 -10.5 -7.03469e-113
-11.75 -16 -10.5 9.36777e-107
-11.25 -16 -10.5 1.46799e-102
-10.75 -16 -10.5 6.42513e-95
-10.25 -16 -10.5 -1.58185e-89
-9.75 -16 -10.5 -1.30815e-84
-9.25 -16 -10.5 -4.27087e-82
-8.75 -16 -10.5 -7.29147e-80
-8.25 -16 -10.5 -2.96809e-79
-7.75 -16 -10.5 -6.77319e-74
-7.25 -16 -10.5 -1.53264e-70
-6.75 -16 -10.5 2.44513e-69
-6.25 -16 -10.5 2.64849e-70
-5.75 -16 -10.5 3.03045e-69
-5.25 -16 -10.5 9.12303e-72
-4.75 -16 -10.5 2.30007e-74
-4.25 -16 -10.5 5.26857e-77
-3.75 -16 -10.5 2.85739e-77
-3.25 -16 -10.5 9.64231e-80
-2.75 -16 -10.5 2.2516e-82
-2.25 -16 -10.5 3.46636e-85
-1.75 -16 -10.5 4.72574e-88
-1.25 -16 -10.5 6.20628e-91
-0.75 -16 -10.5 6.49599e-94
-0.25 -16 -10.5 5.95528e-97
0.25 -16 -10.5 5.51567e-100
0.75 -16 -10.5 4.91521e-103
1.25 -16 -10.5 3.81835e-106
1.75 -16 -10.5 2.51449e-109
2.25 -16 -10.5 1.37709e-112
2.75 -16 -10.5 6.14082e-115
3.25 -16 -10.5 1.08582e-116
3.75 -16 -10.5 5.80592e-119
4.25 -16 -10.5 2.53404e-122
4.75 -16 -10.5 8.31951e-126
5.25 -16 -10.5 2.19731e-129
5.75 -16 -10.5 5.29593e-133
6.25 -16 -10.5 6.01094e-136
6.75 -16 -10.5 1.12258e-137
7.25 -16 -10.5 1.7395e-139
7.75 -16 -10.5 9.0689e-142
8.25 -16 -10.5 4.7633e-144
8.75 -16 -10.5 3.22165e-146
9.25 -16 -10.5 9.76911e-149
9.75 -16 -10.5 1.89125e-151
10.25 -16 -10.5 3.32797e-154
10.75 -16 -10.5 5.22435e-157
11.25 -16 -10.5 5.13168e-160
11.75 -16 -10.5 3.87742e-163
12.5 -16 -10.5 1.38836e-166
13.5 -16 -10.5 3.67107e-170
14.5 -16 -10.5 7.25074e-174
15.5 -16 -10.5 1.36915e-177
16.5 -16 -10.5 2.35318e-181
17.5 -16 -10.5 3.2128e-185
18.5 -16 -10.5 1.32217e-188
19.5 -16 -10.5 4.87547e-189
20.5 -16 -10.5 1.80855e-191
21.5 -16 -10.5 1.90543e-194
22.5 -16 -10.5 8.53016e-198
23.5 -16 -10.5 3.10285e-201
24.5 -16 -10.5 9.49673e-205
25.5 -16 -10.5 2.48916e-208
26.5 -16 -10.5 2.57157e-212
27.5 -16 -10.5 1.29423e-216
28.5 -16 -10.5 4.74242e-221
29.5 -16 -10.5 1.43826e-225
31 -16 -10.5 2.36099e-230
33 -16 -10.5 2.84966e-235
36 -16 -10.5 1.83626e-240
40 -16 -10.5 2.27633e-245
44 -16 -10.5 7.28818e-246
48 -16 -10.5 3.83316e-250
-48 -14.5 -10.5 -3.94672e-260
-44 -14.5 -10.5 9.52941e-252
-40 -14.5 -10.5 3.36277e-244
-36 -14.5 -10.5 -7.74566e-236
-33 -14.5 -10.5 2.48629e-227
-31 -14.5 -10.5 -1.71206e-221
-29.5 -14.5 -10.5 1.16111e-218
-28.5 -14.5 -10.5 2.24413e-213
-27.5 -14.5 -10.5 5.60937e-207
-26.5 -14.5 -10.5 1.54702e-201
-25.5 -14.5 -10.5 8.63431e-195
-24.5 -14.5 -10.5 -8.04438e-189
-23.5 -14.5 -10.5 -2.04482e-181
-22.5 -14.5 -10.5 -3.77877e-175
-21.5 -14.5 -10.5 -1.91606e-168
-20.5 -14.5 -10.5 1.38874e-161
-19.5 -14.5 -10.5 2.11424e-154
-18.5 -14.5 -10.5 2.34928e-147
-17.5 -14.5 -10.5 -2.526e-141
-16.5 -14.5 -10.5 -6.16014e-135
-15.5 -14.5 -10.5 8.11027e-129
-14.5 -14.5 -10.5 2.53219e-123
-13.5 -14.5 -10.5 -5.2135e-117
-12.5 -14.5 -10.5 -2.38346e-109
-11.75 -14.5 -10.5 3.91053e-104
-11.25 -14.5 -10.5 6.89728e-98
-10.75 -14.5 -10.5 5.63257e-92
-10.25 -14.5 -10.5 1.65579e-84
-9.75 -14.5 -10.5 4.83232e-80
-9.25 -14.5 -10.5 -8.0587e-76
-8.75 -14.5 -10.5 1.30704e-75
-8.25 -14.5 -10.5 1.10232e-73
-7.75 -14.5 -10.5 1.18063e-70
-7.25 -14.5 -10.5 -5.3377e-66
-6.75 -14.5 -10.5 5.36503e-65
-6.25 -14.5 -10.5 6.63059e-67
-5.75 -14.5 -10.5 1.18502e-65
-5.25 -14.5 -10.5 3.37767e-68
-4.75 -14.5 -10.5 6.95936e-71
-4.25 -14.5 -10.5 1.10856e-73
-3.75 -14.5 -10.5 1.7967e-76
-3.25 -14.5 -10.5 2.39062e-79
-2.75 -14.5 -10.5 3.53874e-82
-2.25 -14.5 -10.5 3.32057e-85
-1.75 -14.5 -10.5 2.25094e-88
-1.25 -14.5 -10.5 1.09554e-91
-0.75 -14.5 -10.5 6.15553e-95
-0.25 -14.5 -10.5 4.06429e-98
0.25 -14.5 -10.5 2.50531e-101
0.75 -14.5 -10.5 1.43473e-104
1.25 -14.5 -10.5 1.88456e-106
1.75 -14.5 -10.5 3.41288e-107
2.25 -14.5 -10.5 -3.53714e-109
2.75 -14.5 -10.5 4.01412e-113
3.25 -14.5 -10.5 4.958e-116
3.75 -14.5 -10.5 -7.43157e-120
4.25 -14.5 -10.5 1.1193e-123
4.75 -14.5 -10.5 3.30352e-127
5.25 -14.5 -10.5 7.30511e-130
5.75 -14.5 -10.5 1.51308e-131
6.25 -14.5 -10.5 4.18893e-132
6.75 -14.5 -10.5 3.91285e-134
7.25 -14.5 -10.5 1.2415e-136
7.75 -14.5 -10.5 4.01127e-139
8.25 -14.5 -10.5 1.21417e-141
8.75 -14.5 -10.5 5.73428e-143
9.25 -14.5 -10.5 6.33064e-146
9.75 -14.5 -10.5 6.12822e-149
10.25 -14.5 -10.5 5.90579e-152
10.75 -14.5 -10.5 1.56681e-154
11.25 -14.5 -10.5 1.56779e-156
11.75 -14.5 -10.5 6.2817e-159
12.5 -14.5 -10.5 8.37479e-162
13.5 -14.5 -10.5 6.01442e-165
14.5 -14.5 -10.5 2.90508e-168
15.5 -14.5 -10.5 1.54351e-171
16.5 -14.5 -10.5 7.23044e-175
17.5 -14.5 -10.5 1.53608e-178
18.5 -14.5 -10.5 1.72307e-181
19.5 -14.5 -10.5 2.50453e-184
20.5 -14.5 -10.5 2.39002e-187
21.5 -14.5 -10.5 7.06102e-191
22.5 -14.5 -10.5 4.59624e-194
23.5 -14.5 -10.5 3.98692e-197
24.5 -14.5 -10.5 1.23294e-200
25.5 -14.5 -10.5 4.46947e-204
26.5 -14.5 -10.5 1.11686e-207
27.5 -14.5 -10.5 1.48541e-211
28.5 -14.5 -10.5 1.25727e-215
29.5 -14.5 -10.5 1.11256e-219
31 -14.5 -10.5 6.63224e-224
33 -14.5 -10.5 1.02845e-228
36 -14.5 -10.5 5.80399e-234
40 -14.5 -10.5 3.4709e-239
44 -14.5 -10.5 1.39754e-240
48 -14.5 -10.5 5.0111e-245
-48 -13.5 -10.5 -3.6398e-259
-44 -13.5 -10.5 -1.71379e-253
-40 -13.5 -10.5 -1.84002e-245
-36 -13.5 -10.5 1.77466e-236
-33 -13.5 -10.5 -1.1411e-229
-31 -13.5 -10.5 -3.60208e-222
-29.5 -13.5 -10.5 8.7162e-219
-28.5 -13.5 -10.5 -2.68363e-213
-27.5 -13.5 -10.5 3.72368e-207
-26.5 -13.5 -10.5 -1.03238e-202
-25.5 -13.5 -10.5 -1.02014e-194
-24.5 -13.5 -10.5 -4.19558e-188
-23.5 -13.5 -10.5 -2.00792e-180
-22.5 -13.5 -10.5 1.00644e-175
-21.5 -13.5 -10.5 7.02109e-168
-20.5 -13.5 -10.5 1.4285e-161
-19.5 -13.5 -10.5 -2.19863e-154
-18.5 -13.5 -10.5 -8.55611e-149
-17.5 -13.5 -10.5 -3.66238e-141
-16.5 -13.5 -10.5 8.57396e-135
-15.5 -13.5 -10.5 -1.66404e-130
-14.5 -13.5 -10.5 1.01398e-123
-13.5 -13.5 -10.5 3.62144e-115
-12.5 -13.5 -10.5 7.98432e-108
-11.75 -13.5 -10.5 9.33472e-104
-11.25 -13.5 -10.5 1.80268e-97
-10.75 -13.5 -10.5 3.79236e-93
-10.25 -13.5 -10.5 -2.74009e-87
-9.75 -13.5 -10.5 -7.32221e-81
-9.25 -13.5 -10.5 7.56695e-76
-8.75 -13.5 -10.5 -7.29445e-72
-8.25 -13.5 -10.5 -1.79239e-72
-7.75 -13.5 -10.5 1.07012e-68
-7.25 -13.5 -10.5 4.46195e-65
-6.75 -13.5 -10.5 2.80947e-64
-6.25 -13.5 -10.5 1.33008e-64
-5.75 -13.5 -10.5 8.47569e-65
-5.25 -13.5 -10.5 3.32589e-67
-4.75 -13.5 -10.5 9.22137e-70
-4.25 -13.5 -10.5 1.58158e-72
-3.75 -13.5 -10.5 1.87053e-75
-3.25 -13.5 -10.5 1.23363e-78
-2.75 -13.5 -10.5 3.57799e-82
-2.25 -13.5 -10.5 7.12467e-86
-1.75 -13.5 -10.5 1.16554e-89
-1.25 -13.5 -10.5 1.72029e-93
-0.75 -13.5 -10.5 5.50393e-97
-0.25 -13.5 -10.5 1.7526e-99
0.25 -13.5 -10.5 7.02257e-101
0.75 -13.5 -10.5 -1.27431e-103
1.25 -13.5 -10.5 1.35385e-105
1.75 -13.5 -10.5 1.008e-107
2.25 -13.5 -10.5 1.14685e-110
2.75 -13.5 -10.5 4.63778e-114
3.25 -13.5 -10.5 6.51558e-117
3.75 -13.5 -10.5 3.38408e-119
4.25 -13.5 -10.5 1.09696e-121
4.75 -13.5 -10.5 1.72047e-125
5.25 -13.5 -10.5 1.12288e-127
5.75 -13.5 -10.5 3.71636e-128
6.25 -13.5 -10.5 2.63163e-129
6.75 -13.5 -10.5 1.16852e-131
7.25 -13.5 -10.5 3.33565e-134
7.75 -13.5 -10.5 3.60437e-137
8.25 -13.5 -10.5 2.09819e-140
8.75 -13.5 -10.5 1.22609e-143
9.25 -13.5 -10.5 5.64923e-147
9.75 -13.5 -10.5 3.49206e-147
10.25 -13.5 -10.5 8.86744e-149
10.75 -13.5 -10.5 4.16574e-151
11.25 -13.5 -10.5 1.36766e-153
11.75 -13.5 -10.5 9.43428e-156
12.5 -13.5 -10.5 6.65566e-159
13.5 -13.5 -10.5 6.7384e-162
14.5 -13.5 -10.5 6.26804e-165
15.5 -13.5 -10.5 2.72323e-168
16.5 -13.5 -10.5 6.25641e-172
17.5 -13.5 -10.5 1.09937e-174
18.5 -13.5 -10.5 2.34394e-177
19.5 -13.5 -10.5 2.30505e-180
20.5 -13.5 -10.5 3.13055e-183
21.5 -13.5 -10.5 2.68881e-186
22.5 -13.5 -10.5 1.07959e-189
23.5 -13.5 -10.5 4.04214e-193
24.5 -13.5 -10.5 1.28274e-196
25.5 -13.5 -10.5 4.1378e-200
26.5 -13.5 -10.5 1.29008e-203
27.5 -13.5 -10.5 3.07929e-207
28.5 -13.5 -10.5 6.95147e-211
29.5 -13.5 -10.5 1.88997e-214
31 -13.5 -10.5 2.54559e-218
33 -13.5 -10.5 1.0206e-222
36 -13.5 -10.5 1.16598e-227
40 -13.5 -10.5 1.37394e-232
44 -13.5 -10.5 6.3485e-236
48 -13.5 -10.5 1.79208e-240
-48 -12.5 -10.5 6.67634e-253
-44 -12.5 -10.5 7.93959e-247
-40 -12.5 -10.5 8.27788e-239
-36 -12.5 -10.5 1.12113e-230
-33 -12.5 -10.5 -9.88738e-226
-31 -12.5 -10.5 1.30776e-219
-29.5 -12.5 -10.5 2.85538e-213
-28.5 -12.5 -10.5 1.25659e-208
-27.5 -12.5 -10.5 -2.19828e-202
-26.5 -12.5 -10.5 1.02904e-195
-25.5 -12.5 -10.5 7.10889e-189
-24.5 -12.5 -10.5 1.01467e-181
-23.5 -12.5 -10.5 7.72819e-175
-22.5 -12.5 -10.5 -3.10921e-168
-21.5 -12.5 -10.5 3.50231e-162
-20.5 -12.5 -10.5 2.67281e-154
-19.5 -12.5 -10.5 1.79914e-147
-18.5 -12.5 -10.5 -1.12373e-140
-17.5 -12.5 -10.5 6.65209e-137
-16.5 -12.5 -10.5 -8.9372e-130
-15.5 -12.5 -10.5 6.64471e-123
-14.5 -12.5 -10.5 1.27051e-115
-13.5 -12.5 -10.5 -3.71834e-109
-12.5 -12.5 -10.5 -8.25551e-106
-11.75 -12.5 -10.5 -2.3194e-99
-11.25 -12.5 -10.5 -1.40591e-93
-10.75 -12.5 -10.5 4.95043e-88
-10.25 -12.5 -10.5 -1.64112e-83
-9.75 -12.5 -10.5 -2.31489e-78
-9.25 -12.5 -10.5 -1.00853e-74
-8.75 -12.5 -10.5 5.01228e-71
-8.25 -12.5 -10.5 -2.27609e-68
-7.75 -12.5 -10.5 9.82672e-64
-7.25 -12.5 -10.5 4.50312e-61
-6.75 -12.5 -10.5 -1.36877e-60
-6.25 -12.5 -10.5 3.31126e-63
-5.75 -12.5 -10.5 1.28851e-62
-5.25 -12.5 -10.5 8.99125e-66
-4.75 -12.5 -10.5 3.4361e-69
-4.25 -12.5 -10.5 1.23869e-72
-3.75 -12.5 -10.5 5.94804e-75
-3.25 -12.5 -10.5 5.55866e-78
-2.75 -12.5 -10.5 3.94496e-81
-2.25 -12.5 -10.5 8.86077e-85
-1.75 -12.5 -10.5 1.51536e-88
-1.25 -12.5 -10.5 1.73409e-91
-0.75 -12.5 -10.5 1.01507e-93
-0.25 -12.5 -10.5 1.60581e-94
0.25 -12.5 -10.5 1.90618e-97
0.75 -12.5 -10.5 3.80111e-100
1.25 -12.5 -10.5 2.95127e-103
1.75 -12.5 -10.5 4.41329e-105
2.25 -12.5 -10.5 1.65112e-105
2.75 -12.5 -10.5 1.31526e-108
3.25 -12.5 -10.5 1.35569e-111
3.75 -12.5 -10.5 6.83795e-114
4.25 -12.5 -10.5 1.84333e-116
4.75 -12.5 -10.5 3.24535e-119
5.25 -12.5 -10.5 1.81844e-121
5.75 -12.5 -10.5 3.78144e-123
6.25 -12.5 -10.5 3.45206e-125
6.75 -12.5 -10.5 9.05337e-128
7.25 -12.5 -10.5 1.16762e-130
7.75 -12.5 -10.5 9.93859e-134
8.25 -12.5 -10.5 4.12584e-137
8.75 -12.5 -10.5 1.1456e-139
9.25 -12.5 -10.5 3.53199e-142
9.75 -12.5 -10.5 5.14935e-145
10.25 -12.5 -10.5 7.61576e-147
10.75 -12.5 -10.5 1.54683e-149
11.25 -12.5 -10.5 3.45233e-152
11.75 -12.5 -10.5 8.45264e-155
12.5 -12.5 -10.5 4.90278e-158
13.5 -12.5 -10.5 1.66823e-161
14.5 -12.5 -10.5 5.68144e-165
15.5 -12.5 -10.5 2.64313e-168
16.5 -12.5 -10.5 2.34581e-169
17.5 -12.5 -10.5 4.16734e-171
18.5 -12.5 -10.5 1.81798e-174
19.5 -12.5 -10.5 5.83103e-178
20.5 -12.5 -10.5 3.4349e-181
21.5 -12.5 -10.5 4.6077e-184
22.5 -12.5 -10.5 5.066e-187
23.5 -12.5 -10.5 3.01194e-190
24.5 -12.5 -10.5 1.03402e-193
25.5 -12.5 -10.5 3.76317e-197
26.5 -12.5 -10.5 2.38873e-200
27.5 -12.5 -10.5 1.93978e-203
28.5 -12.5 -10.5 1.20087e-206
29.5 -12.5 -10.5 2.31072e-210
31 -12.5 -10.5 1.72723e-214
33 -12.5 -10.5 2.24368e-218
36 -12.5 -10.5 1.17805e-222
40 -12.5 -10.5 3.20859e-227
44 -12.5 -10.5 1.72731e-231
48 -12.5 -10.5 3.25794e-236
-48 -11.5 -10.5 -8.73606e-253
-44 -11.5 -10.5 -2.27636e-247
-40 -11.5 -10.5 4.59891e-238
-36 -11.5 -10.5 -3.73459e-231
-33 -11.5 -10.5 -1.75734e-224
-31 -11.5 -10.5 -1.9276e-217
-29.5 -11.5 -10.5 3.66416e-212
-28.5 -11.5 -10.5 -2.81151e-208
-27.5 -11.5 -10.5 2.51623e-201
-26.5 -11.5 -10.5 1.87867e-195
-25.5 -11.5 -10.5 3.04102e-188
-24.5 -11.5 -10.5 -3.36383e-182
-23.5 -11.5 -10.5 -5.93923e-174
-22.5 -11.5 -10.5 -1.48388e-167
-21.5 -11.5 -10.5 -1.0957e-159
-20.5 -11.5 -10.5 -1.7721e-154
-19.5 -11.5 -10.5 -2.41591e-147
-18.5 -11.5 -10.5 -2.2242e-140
-17.5 -11.5 -10.5 -2.1508e-135
-16.5 -11.5 -10.5 -1.30775e-129
-15.5 -11.5 -10.5 -4.72947e-123
-14.5 -11.5 -10.5 -4.55846e-117
-13.5 -11.5 -10.5 -4.26572e-110
-12.5 -11.5 -10.5 -1.32861e-105
-11.75 -11.5 -10.5 1.57618e-99
-11.25 -11.5 -10.5 -1.07741e-93
-10.75 -11.5 -10.5 -9.78859e-88
-10.25 -11.5 -10.5 -1.15144e-83
-9.75 -11.5 -10.5 3.94188e-80
-9.25 -11.5 -10.5 -2.10854e-75
-8.75 -11.5 -10.5 2.55697e-70
-8.25 -11.5 -10.5 5.47787e-71
-7.75 -11.5 -10.5 5.39463e-66
-7.25 -11.5 -10.5 -4.96481e-62
-6.75 -11.5 -10.5 1.97469e-60
-6.25 -11.5 -10.5 3.32635e-62
-5.75 -11.5 -10.5 5.94853e-61
-5.25 -11.5 -10.5 7.92958e-64
-4.75 -11.5 -10.5 6.00697e-67
-4.25 -11.5 -10.5 4.61884e-70
-3.75 -11.5 -10.5 2.91703e-73
-3.25 -11.5 -10.5 1.81618e-76
-2.75 -11.5 -10.5 8.94755e-80
-2.25 -11.5 -10.5 5.3109e-83
-1.75 -11.5 -10.5 2.96933e-86
-1.25 -11.5 -10.5 5.97201e-87
-0.75 -11.5 -10.5 4.23079e-89
-0.25 -11.5 -10.5 3.63674e-91
0.25 -11.5 -10.5 1.24612e-93
0.75 -11.5 -10.5 5.6881e-96
1.25 -11.5 -10.5 2.83802e-98
1.75 -11.5 -10.5 5.64476e-101
2.25 -11.5 -10.5 1.33079e-103
2.75 -11.5 -10.5 4.56939e-106
3.25 -11.5 -10.5 1.4959e-108
3.75 -11.5 -10.5 2.69671e-111
4.25 -11.5 -10.5 2.15778e-112
4.75 -11.5 -10.5 9.08584e-115
5.25 -11.5 -10.5 1.85751e-117
5.75 -11.5 -10.5 2.9843e-119
6.25 -11.5 -10.5 1.16871e-121
6.75 -11.5 -10.5 2.05244e-124
7.25 -11.5 -10.5 2.56951e-127
7.75 -11.5 -10.5 2.91473e-130
8.25 -11.5 -10.5 2.07159e-133
8.75 -11.5 -10.5 1.05174e-135
9.25 -11.5 -10.5 7.15496e-139
9.75 -11.5 -10.5 4.62323e-142
10.25 -11.5 -10.5 2.53874e-143
10.75 -11.5 -10.5 9.58817e-146
11.25 -11.5 -10.5 2.61776e-148
11.75 -11.5 -10.5 1.52684e-150
12.5 -11.5 -10.5 1.1183e-153
13.5 -11.5 -10.5 8.25573e-157
14.5 -11.5 -10.5 6.42328e-160
15.5 -11.5 -10.5 2.47782e-163
16.5 -11.5 -10.5 3.76096e-165
17.5 -11.5 -10.5 3.09721e-168
18.5 -11.5 -10.5 1.08504e-171
19.5 -11.5 -10.5 2.12553e-175
20.5 -11.5 -10.5 3.91106e-179
21.5 -11.5 -10.5 8.13705e-183
22.5 -11.5 -10.5 2.62613e-186
23.5 -11.5 -10.5 1.08404e-189
24.5 -11.5 -10.5 5.32481e-193
25.5 -11.5 -10.5 2.558e-196
26.5 -11.5 -10.5 1.2403e-199
27.5 -11.5 -10.5 5.57128e-203
28.5 -11.5 -10.5 3.41569e-206
29.5 -11.5 -10.5 2.03807e-209
31 -11.5 -10.5 5.34575e-213
33 -11.5 -10.5 1.56219e-216
36 -11.5 -10.5 1.49758e-220
40 -11.5 -10.5 9.51316e-225
44 -11.5 -10.5 7.58392e-229
48 -11.5 -10.5 1.35261e-233
-48 -10.5 -10.5 2.80941e-248
-44 -10.5 -10.5 8.54146e-242
-40 -10.5 -10.5 -1.64323e-233
-36 -10.5 -10.5 1.53772e-225
-33 -10.5 -10.5 7.26719e-220
-31 -10.5 -10.5 3.71983e-214
-29.5 -10.5 -10.5 -8.68875e-207
-28.5 -10.5 -10.5 5.04152e-202
-27.5 -10.5 -10.5 9.91149e-198
-26.5 -10.5 -10.5 -3.83899e-190
-25.5 -10.5 -10.5 6.27365e-182
-24.5 -10.5 -10.5 -5.4163e-177
-23.5 -10.5 -10.5 2.54657e-170
-22.5 -10.5 -10.5 -2.77538e-164
-21.5 -10.5 -10.5 -1.35061e-157
-20.5 -10.5 -10.5 -2.64104e-150
-19.5 -10.5 -10.5 -1.36224e-142
-18.5 -10.5 -10.5 2.69765e-136
-17.5 -10.5 -10.5 1.38883e-130
-16.5 -10.5 -10.5 -5.41299e-125
-15.5 -10.5 -10.5 -5.68152e-119
-14.5 -10.5 -10.5 1.39134e-112
-13.5 -10.5 -10.5 8.27072e-108
-12.5 -10.5 -10.5 -7.715e-101
-11.75 -10.5 -10.5 4.84843e-95
-11.25 -10.5 -10.5 -9.87919e-89
-10.75 -10.5 -10.5 4.1391e-83
-10.25 -10.5 -10.5 5.41173e-79
-9.75 -10.5 -10.5 -1.01455e-73
-9.25 -10.5 -10.5 -3.35597e-71
-8.75 -10.5 -10.5 -2.10978e-66
-8.25 -10.5 -10.5 1.22088e-65
-7.75 -10.5 -10.5 -4.77161e-64
-7.25 -10.5 -10.5 2.20759e-57
-6.75 -10.5 -10.5 -3.2314e-56
-6.25 -10.5 -10.5 8.93296e-59
-5.75 -10.5 -10.5 1.77466e-57
-5.25 -10.5 -10.5 2.42331e-60
-4.75 -10.5 -10.5 1.7633e-63
-4.25 -10.5 -10.5 1.03023e-66
-3.75 -10.5 -10.5 4.4603e-70
-3.25 -10.5 -10.5 2.09647e-73
-2.75 -10.5 -10.5 6.02365e-76
-2.25 -10.5 -10.5 7.49888e-79
-1.75 -10.5 -10.5 1.50665e-81
-1.25 -10.5 -10.5 3.09363e-82
-0.75 -10.5 -10.5 1.28849e-84
-0.25 -10.5 -10.5 1.14955e-86
0.25 -10.5 -10.5 3.37995e-89
0.75 -10.5 -10.5 6.10062e-92
1.25 -10.5 -10.5 8.60647e-95
1.75 -10.5 -10.5 1.12124e-97
2.25 -10.5 -10.5 7.83697e-101
2.75 -10.5 -10.5 5.54392e-104
