injected_el measured_el potential
1 1 -2.36122e+08
1 2 -2.36122e+08
1 3 -6.0663e+07
1 4 -6.0663e+07
2 1 -2.36122e+08
2 2 -2.36122e+08
2 3 -6.0663e+07
2 4 -6.0663e+07
3 1 -6.06521e+07
3 2 -6.06521e+07
3 3 -2.68547e+08
3 4 -2.68547e+08
4 1 -6.06521e+07
4 2 -6.06521e+07
4 3 -2.68547e+08
4 4 -2.68547e+08
